CN1919100000000,19,191,"Winneshiek County, IA",2013,"11,880     ","11,329     ",551     ,4.6     
CN1919300000000,19,193,"Woodbury County, IA",2013,"55,163     ","52,518     ","2,645     ",4.8     
CN1919500000000,19,195,"Worth County, IA",2013,"4,180     ","3,964     ",216     ,5.2     
CN1919700000000,19,197,"Wright County, IA",2013,"6,838     ","6,531     ",307     ,4.5     
CN2000100000000,20,001,"Allen County, KS",2013,"6,887     ","6,467     ",420     ,6.1     
CN2000300000000,20,003,"Anderson County, KS",2013,"4,238     ","3,990     ",248     ,5.9     
CN2000500000000,20,005,"Atchison County, KS",2013,"7,772     ","7,106     ",666     ,8.6     
CN2000700000000,20,007,"Barber County, KS",2013,"2,760     ","2,649     ",111     ,4.0     
CN2000900000000,20,009,"Barton County, KS",2013,"15,091     ","14,477     ",614     ,4.1     
CN2001100000000,20,011,"Bourbon County, KS",2013,"6,866     ","6,419     ",447     ,6.5     
CN2001300000000,20,013,"Brown County, KS",2013,"5,453     ","5,179     ",274     ,5.0     
CN2001500000000,20,015,"Butler County, KS",2013,"31,814     ","30,044     ","1,770     ",5.6     
CN2001700000000,20,017,"Chase County, KS",2013,"1,250     ","1,180     ",70     ,5.6     
CN2001900000000,20,019,"Chautauqua County, KS",2013,"1,619     ","1,519     ",100     ,6.2     
CN2002100000000,20,021,"Cherokee County, KS",2013,"10,494     ","9,822     ",672     ,6.4     
CN2002300000000,20,023,"Cheyenne County, KS",2013,"1,309     ","1,264     ",45     ,3.4     
CN2002500000000,20,025,"Clark County, KS",2013,"1,187     ","1,150     ",37     ,3.1     
CN2002700000000,20,027,"Clay County, KS",2013,"4,192     ","3,980     ",212     ,5.1     
CN2002900000000,20,029,"Cloud County, KS",2013,"4,451     ","4,256     ",195     ,4.4     
CN2003100000000,20,031,"Coffey County, KS",2013,"4,940     ","4,648     ",292     ,5.9     
CN2003300000000,20,033,"Comanche County, KS",2013,"1,033     ",997     ,36     ,3.5     
CN2003500000000,20,035,"Cowley County, KS",2013,"17,158     ","16,157     ","1,001     ",5.8     
CN2003700000000,20,037,"Crawford County, KS",2013,"19,275     ","18,133     ","1,142     ",5.9     
CN2003900000000,20,039,"Decatur County, KS",2013,"1,360     ","1,306     ",54     ,4.0     
CN2004100000000,20,041,"Dickinson County, KS",2013,"9,855     ","9,272     ",583     ,5.9     
CN2004300000000,20,043,"Doniphan County, KS",2013,"4,335     ","4,099     ",236     ,5.4     
CN2004500000000,20,045,"Douglas County, KS",2013,"63,512     ","60,443     ","3,069     ",4.8     
CN2004700000000,20,047,"Edwards County, KS",2013,"1,606     ","1,546     ",60     ,3.7     
CN2004900000000,20,049,"Elk County, KS",2013,"1,323     ","1,248     ",75     ,5.7     
CN2005100000000,20,051,"Ellis County, KS",2013,"18,036     ","17,467     ",569     ,3.2     
CN2005300000000,20,053,"Ellsworth County, KS",2013,"3,446     ","3,330     ",116     ,3.4     
CN2005500000000,20,055,"Finney County, KS",2013,"19,972     ","19,113     ",859     ,4.3     
CN2005700000000,20,057,"Ford County, KS",2013,"18,621     ","17,872     ",749     ,4.0     
CN2005900000000,20,059,"Franklin County, KS",2013,"13,963     ","13,100     ",863     ,6.2     
CN2006100000000,20,061,"Geary County, KS",2013,"12,657     ","11,559     ","1,098     ",8.7     
CN2006300000000,20,063,"Gove County, KS",2013,"1,487     ","1,438     ",49     ,3.3     
CN2006500000000,20,065,"Graham County, KS",2013,"1,351     ","1,294     ",57     ,4.2     
CN2006700000000,20,067,"Grant County, KS",2013,"3,989     ","3,845     ",144     ,3.6     
CN2006900000000,20,069,"Gray County, KS",2013,"3,487     ","3,382     ",105     ,3.0     
CN2007100000000,20,071,"Greeley County, KS",2013,908     ,886     ,22     ,2.4     
CN2007300000000,20,073,"Greenwood County, KS",2013,"3,357     ","3,177     ",180     ,5.4     
CN2007500000000,20,075,"Hamilton County, KS",2013,"1,714     ","1,665     ",49     ,2.9     
CN2007700000000,20,077,"Harper County, KS",2013,"3,102     ","2,977     ",125     ,4.0     
CN2007900000000,20,079,"Harvey County, KS",2013,"17,104     ","16,268     ",836     ,4.9     
CN2008100000000,20,081,"Haskell County, KS",2013,"2,388     ","2,318     ",70     ,2.9     
CN2008300000000,20,083,"Hodgeman County, KS",2013,"1,115     ","1,072     ",43     ,3.9     
CN2008500000000,20,085,"Jackson County, KS",2013,"7,283     ","6,912     ",371     ,5.1     
CN2008700000000,20,087,"Jefferson County, KS",2013,"10,184     ","9,598     ",586     ,5.8     
CN2008900000000,20,089,"Jewell County, KS",2013,"1,421     ","1,369     ",52     ,3.7     
CN2009100000000,20,091,"Johnson County, KS",2013,"314,047     ","300,452     ","13,595     ",4.3     
CN2009300000000,20,093,"Kearny County, KS",2013,"2,098     ","2,022     ",76     ,3.6     
CN2009500000000,20,095,"Kingman County, KS",2013,"3,715     ","3,512     ",203     ,5.5     
CN2009700000000,20,097,"Kiowa County, KS",2013,"1,421     ","1,373     ",48     ,3.4     
CN2009900000000,20,099,"Labette County, KS",2013,"10,726     ","9,953     ",773     ,7.2     
CN2010100000000,20,101,"Lane County, KS",2013,882     ,851     ,31     ,3.5     
CN2010300000000,20,103,"Leavenworth County, KS",2013,"34,586     ","32,509     ","2,077     ",6.0     
CN2010500000000,20,105,"Lincoln County, KS",2013,"1,777     ","1,695     ",82     ,4.6     
CN2010700000000,20,107,"Linn County, KS",2013,"4,332     ","3,956     ",376     ,8.7     
CN2010900000000,20,109,"Logan County, KS",2013,"1,742     ","1,693     ",49     ,2.8     
CN2011100000000,20,111,"Lyon County, KS",2013,"16,422     ","15,238     ","1,184     ",7.2     
CN2011300000000,20,113,"McPherson County, KS",2013,"16,572     ","15,928     ",644     ,3.9     
CN2011500000000,20,115,"Marion County, KS",2013,"6,208     ","5,917     ",291     ,4.7     
CN2011700000000,20,117,"Marshall County, KS",2013,"6,040     ","5,806     ",234     ,3.9     
CN2011900000000,20,119,"Meade County, KS",2013,"2,349     ","2,275     ",74     ,3.2     
CN2012100000000,20,121,"Miami County, KS",2013,"16,776     ","15,838     ",938     ,5.6     
CN2012300000000,20,123,"Mitchell County, KS",2013,"3,874     ","3,761     ",113     ,2.9     
CN2012500000000,20,125,"Montgomery County, KS",2013,"17,830     ","16,621     ","1,209     ",6.8     
CN2012700000000,20,127,"Morris County, KS",2013,"3,098     ","2,929     ",169     ,5.5     
CN2012900000000,20,129,"Morton County, KS",2013,"1,593     ","1,530     ",63     ,4.0     
CN2013100000000,20,131,"Nemaha County, KS",2013,"5,821     ","5,619     ",202     ,3.5     
CN2013300000000,20,133,"Neosho County, KS",2013,"6,728     ","6,156     ",572     ,8.5     
CN2013500000000,20,135,"Ness County, KS",2013,"1,601     ","1,552     ",49     ,3.1     
CN2013700000000,20,137,"Norton County, KS",2013,"3,083     ","2,997     ",86     ,2.8     
CN2013900000000,20,139,"Osage County, KS",2013,"8,275     ","7,722     ",553     ,6.7     
CN2014100000000,20,141,"Osborne County, KS",2013,"2,121     ","2,030     ",91     ,4.3     
CN2014300000000,20,143,"Ottawa County, KS",2013,"3,236     ","3,090     ",146     ,4.5     
CN2014500000000,20,145,"Pawnee County, KS",2013,"3,412     ","3,263     ",149     ,4.4     
CN2014700000000,20,147,"Phillips County, KS",2013,"2,963     ","2,837     ",126     ,4.3     
CN2014900000000,20,149,"Pottawatomie County, KS",2013,"11,918     ","11,368     ",550     ,4.6     
CN2015100000000,20,151,"Pratt County, KS",2013,"5,435     ","5,219     ",216     ,4.0     
CN2015300000000,20,153,"Rawlins County, KS",2013,"1,548     ","1,506     ",42     ,2.7     
CN2015500000000,20,155,"Reno County, KS",2013,"31,577     ","29,912     ","1,665     ",5.3     
CN2015700000000,20,157,"Republic County, KS",2013,"2,648     ","2,558     ",90     ,3.4     
CN2015900000000,20,159,"Rice County, KS",2013,"5,440     ","5,206     ",234     ,4.3     
CN2016100000000,20,161,"Riley County, KS",2013,"36,557     ","35,010     ","1,547     ",4.2     
CN2016300000000,20,163,"Rooks County, KS",2013,"2,778     ","2,662     ",116     ,4.2     
CN2016500000000,20,165,"Rush County, KS",2013,"1,809     ","1,731     ",78     ,4.3     
CN2016700000000,20,167,"Russell County, KS",2013,"3,848     ","3,695     ",153     ,4.0     
CN2016900000000,20,169,"Saline County, KS",2013,"31,087     ","29,533     ","1,554     ",5.0     
CN2017100000000,20,171,"Scott County, KS",2013,"2,836     ","2,754     ",82     ,2.9     
CN2017300000000,20,173,"Sedgwick County, KS",2013,"246,167     ","230,973     ","15,194     ",6.2     
CN2017500000000,20,175,"Seward County, KS",2013,"11,076     ","10,621     ",455     ,4.1     
CN2017700000000,20,177,"Shawnee County, KS",2013,"92,005     ","86,668     ","5,337     ",5.8     
CN2017900000000,20,179,"Sheridan County, KS",2013,"1,497     ","1,456     ",41     ,2.7     
CN2018100000000,20,181,"Sherman County, KS",2013,"3,128     ","3,002     ",126     ,4.0     
CN2018300000000,20,183,"Smith County, KS",2013,"2,156     ","2,079     ",77     ,3.6     
CN2018500000000,20,185,"Stafford County, KS",2013,"2,216     ","2,118     ",98     ,4.4     
CN2018700000000,20,187,"Stanton County, KS",2013,"1,045     ","1,006     ",39     ,3.7     
CN2018900000000,20,189,"Stevens County, KS",2013,"3,312     ","3,213     ",99     ,3.0     
CN2019100000000,20,191,"Sumner County, KS",2013,"11,140     ","10,510     ",630     ,5.7     
CN2019300000000,20,193,"Thomas County, KS",2013,"4,463     ","4,307     ",156     ,3.5     
CN2019500000000,20,195,"Trego County, KS",2013,"1,490     ","1,435     ",55     ,3.7     
CN2019700000000,20,197,"Wabaunsee County, KS",2013,"3,768     ","3,577     ",191     ,5.1     
CN2019900000000,20,199,"Wallace County, KS",2013,853     ,825     ,28     ,3.3     
CN2020100000000,20,201,"Washington County, KS",2013,"3,126     ","3,009     ",117     ,3.7     
CN2020300000000,20,203,"Wichita County, KS",2013,"1,287     ","1,242     ",45     ,3.5     
CN2020500000000,20,205,"Wilson County, KS",2013,"4,108     ","3,743     ",365     ,8.9     
CN2020700000000,20,207,"Woodson County, KS",2013,"1,627     ","1,525     ",102     ,6.3     
CN2020900000000,20,209,"Wyandotte County, KS",2013,"74,774     ","68,798     ","5,976     ",8.0     
CN2100100000000,21,001,"Adair County, KY",2013,"7,569     ","6,796     ",773     ,10.2     
CN2100300000000,21,003,"Allen County, KY",2013,"8,962     ","8,289     ",673     ,7.5     
CN2100500000000,21,005,"Anderson County, KY",2013,"11,545     ","10,795     ",750     ,6.5     
CN2100700000000,21,007,"Ballard County, KY",2013,"3,830     ","3,476     ",354     ,9.2     
CN2100900000000,21,009,"Barren County, KY",2013,"19,599     ","18,081     ","1,518     ",7.7     
CN2101100000000,21,011,"Bath County, KY",2013,"4,836     ","4,333     ",503     ,10.4     
CN2101300000000,21,013,"Bell County, KY",2013,"9,883     ","8,557     ","1,326     ",13.4     
CN2101500000000,21,015,"Boone County, KY",2013,"66,099     ","61,687     ","4,412     ",6.7     
CN2101700000000,21,017,"Bourbon County, KY",2013,"9,836     ","9,142     ",694     ,7.1     
CN2101900000000,21,019,"Boyd County, KY",2013,"19,727     ","17,856     ","1,871     ",9.5     
CN2102100000000,21,021,"Boyle County, KY",2013,"12,830     ","11,690     ","1,140     ",8.9     
CN2102300000000,21,023,"Bracken County, KY",2013,"3,938     ","3,549     ",389     ,9.9     
CN2102500000000,21,025,"Breathitt County, KY",2013,"4,492     ","3,818     ",674     ,15.0     
CN2102700000000,21,027,"Breckinridge County, KY",2013,"8,254     ","7,492     ",762     ,9.2     
CN2102900000000,21,029,"Bullitt County, KY",2013,"39,722     ","36,763     ","2,959     ",7.4     
CN2103100000000,21,031,"Butler County, KY",2013,"5,382     ","4,886     ",496     ,9.2     
CN2103300000000,21,033,"Caldwell County, KY",2013,"5,639     ","5,174     ",465     ,8.2     
CN2103500000000,21,035,"Calloway County, KY",2013,"18,164     ","16,835     ","1,329     ",7.3     
CN2103700000000,21,037,"Campbell County, KY",2013,"48,810     ","45,578     ","3,232     ",6.6     
CN2103900000000,21,039,"Carlisle County, KY",2013,"2,379     ","2,207     ",172     ,7.2     
CN2104100000000,21,041,"Carroll County, KY",2013,"5,175     ","4,698     ",477     ,9.2     
CN2104300000000,21,043,"Carter County, KY",2013,"11,052     ","9,643     ","1,409     ",12.7     
CN2104500000000,21,045,"Casey County, KY",2013,"6,822     ","6,229     ",593     ,8.7     
CN2104700000000,21,047,"Christian County, KY",2013,"26,643     ","24,112     ","2,531     ",9.5     
CN2104900000000,21,049,"Clark County, KY",2013,"17,288     ","15,978     ","1,310     ",7.6     
CN2105100000000,21,051,"Clay County, KY",2013,"5,762     ","4,932     ",830     ,14.4     
CN2105300000000,21,053,"Clinton County, KY",2013,"4,119     ","3,685     ",434     ,10.5     
CN2105500000000,21,055,"Crittenden County, KY",2013,"4,103     ","3,797     ",306     ,7.5     
CN2105700000000,21,057,"Cumberland County, KY",2013,"3,043     ","2,716     ",327     ,10.7     
CN2105900000000,21,059,"Daviess County, KY",2013,"47,693     ","44,390     ","3,303     ",6.9     
CN2106100000000,21,061,"Edmonson County, KY",2013,"5,004     ","4,499     ",505     ,10.1     
CN2106300000000,21,063,"Elliott County, KY",2013,"2,260     ","1,930     ",330     ,14.6     
CN2106500000000,21,065,"Estill County, KY",2013,"5,544     ","5,000     ",544     ,9.8     
CN2106700000000,21,067,"Fayette County, KY",2013,"168,608     ","158,746     ","9,862     ",5.8     
CN2106900000000,21,069,"Fleming County, KY",2013,"6,528     ","5,907     ",621     ,9.5     
CN2107100000000,21,071,"Floyd County, KY",2013,"13,156     ","11,399     ","1,757     ",13.4     
CN2107300000000,21,073,"Franklin County, KY",2013,"24,602     ","22,972     ","1,630     ",6.6     
CN2107500000000,21,075,"Fulton County, KY",2013,"2,390     ","2,131     ",259     ,10.8     
CN2107700000000,21,077,"Gallatin County, KY",2013,"3,958     ","3,586     ",372     ,9.4     
CN2107900000000,21,079,"Garrard County, KY",2013,"7,755     ","7,115     ",640     ,8.3     
CN2108100000000,21,081,"Grant County, KY",2013,"11,519     ","10,555     ",964     ,8.4     
CN2108300000000,21,083,"Graves County, KY",2013,"16,500     ","15,094     ","1,406     ",8.5     
CN2108500000000,21,085,"Grayson County, KY",2013,"11,258     ","10,091     ","1,167     ",10.4     
CN2108700000000,21,087,"Green County, KY",2013,"5,326     ","4,883     ",443     ,8.3     
CN2108900000000,21,089,"Greenup County, KY",2013,"14,813     ","13,292     ","1,521     ",10.3     
CN2109100000000,21,091,"Hancock County, KY",2013,"4,104     ","3,805     ",299     ,7.3     
CN2109300000000,21,093,"Hardin County, KY",2013,"47,876     ","44,180     ","3,696     ",7.7     
CN2109500000000,21,095,"Harlan County, KY",2013,"9,532     ","7,798     ","1,734     ",18.2     
CN2109700000000,21,097,"Harrison County, KY",2013,"8,754     ","8,089     ",665     ,7.6     
CN2109900000000,21,099,"Hart County, KY",2013,"8,066     ","7,424     ",642     ,8.0     
CN2110100000000,21,101,"Henderson County, KY",2013,"22,157     ","20,487     ","1,670     ",7.5     
CN2110300000000,21,103,"Henry County, KY",2013,"7,772     ","7,206     ",566     ,7.3     
CN2110500000000,21,105,"Hickman County, KY",2013,"2,163     ","2,007     ",156     ,7.2     
CN2110700000000,21,107,"Hopkins County, KY",2013,"21,538     ","19,819     ","1,719     ",8.0     
CN2110900000000,21,109,"Jackson County, KY",2013,"4,841     ","4,276     ",565     ,11.7     
CN2111100000000,21,111,"Jefferson County, KY",2013,"385,869     ","356,697     ","29,172     ",7.6     
CN2111300000000,21,113,"Jessamine County, KY",2013,"25,114     ","23,469     ","1,645     ",6.6     
CN2111500000000,21,115,"Johnson County, KY",2013,"8,376     ","7,445     ",931     ,11.1     
CN2111700000000,21,117,"Kenton County, KY",2013,"85,171     ","79,153     ","6,018     ",7.1     
CN2111900000000,21,119,"Knott County, KY",2013,"5,599     ","4,731     ",868     ,15.5     
CN2112100000000,21,121,"Knox County, KY",2013,"10,545     ","9,167     ","1,378     ",13.1     
CN2112300000000,21,123,"Larue County, KY",2013,"5,894     ","5,411     ",483     ,8.2     
CN2112500000000,21,125,"Laurel County, KY",2013,"24,677     ","22,257     ","2,420     ",9.8     
CN2112700000000,21,127,"Lawrence County, KY",2013,"5,587     ","4,955     ",632     ,11.3     
CN2112900000000,21,129,"Lee County, KY",2013,"2,376     ","2,077     ",299     ,12.6     
CN2113100000000,21,131,"Leslie County, KY",2013,"3,502     ","2,881     ",621     ,17.7     
CN2113300000000,21,133,"Letcher County, KY",2013,"8,063     ","6,707     ","1,356     ",16.8     
CN2113500000000,21,135,"Lewis County, KY",2013,"5,302     ","4,653     ",649     ,12.2     
CN2113700000000,21,137,"Lincoln County, KY",2013,"9,935     ","8,866     ","1,069     ",10.8     
CN2113900000000,21,139,"Livingston County, KY",2013,"3,893     ","3,505     ",388     ,10.0     
CN2114100000000,21,141,"Logan County, KY",2013,"12,149     ","11,278     ",871     ,7.2     
CN2114300000000,21,143,"Lyon County, KY",2013,"3,095     ","2,840     ",255     ,8.2     
CN2114500000000,21,145,"McCracken County, KY",2013,"30,317     ","27,909     ","2,408     ",7.9     
CN2114700000000,21,147,"McCreary County, KY",2013,"5,352     ","4,646     ",706     ,13.2     
CN2114900000000,21,149,"McLean County, KY",2013,"4,485     ","4,139     ",346     ,7.7     
CN2115100000000,21,151,"Madison County, KY",2013,"45,803     ","42,767     ","3,036     ",6.6     
CN2115300000000,21,153,"Magoffin County, KY",2013,"4,010     ","3,301     ",709     ,17.7     
CN2115500000000,21,155,"Marion County, KY",2013,"9,308     ","8,545     ",763     ,8.2     
CN2115700000000,21,157,"Marshall County, KY",2013,"15,343     ","14,087     ","1,256     ",8.2     
CN2115900000000,21,159,"Martin County, KY",2013,"3,647     ","3,288     ",359     ,9.8     
CN2116100000000,21,161,"Mason County, KY",2013,"7,801     ","7,018     ",783     ,10.0     
CN2116300000000,21,163,"Meade County, KY",2013,"12,552     ","11,416     ","1,136     ",9.1     
CN2116500000000,21,165,"Menifee County, KY",2013,"2,493     ","2,190     ",303     ,12.2     
CN2116700000000,21,167,"Mercer County, KY",2013,"10,202     ","9,395     ",807     ,7.9     
CN2116900000000,21,169,"Metcalfe County, KY",2013,"4,337     ","3,998     ",339     ,7.8     
CN2117100000000,21,171,"Monroe County, KY",2013,"4,749     ","4,407     ",342     ,7.2     
CN2117300000000,21,173,"Montgomery County, KY",2013,"12,155     ","11,117     ","1,038     ",8.5     
CN2117500000000,21,175,"Morgan County, KY",2013,"5,065     ","4,523     ",542     ,10.7     
CN2117700000000,21,177,"Muhlenberg County, KY",2013,"12,981     ","11,755     ","1,226     ",9.4     
CN2117900000000,21,179,"Nelson County, KY",2013,"21,710     ","20,058     ","1,652     ",7.6     
CN2118100000000,21,181,"Nicholas County, KY",2013,"3,535     ","3,227     ",308     ,8.7     
CN2118300000000,21,183,"Ohio County, KY",2013,"9,910     ","8,987     ",923     ,9.3     
CN2118500000000,21,185,"Oldham County, KY",2013,"30,341     ","28,600     ","1,741     ",5.7     
CN2118700000000,21,187,"Owen County, KY",2013,"5,689     ","5,325     ",364     ,6.4     
CN2118900000000,21,189,"Owsley County, KY",2013,"1,292     ","1,128     ",164     ,12.7     
CN2119100000000,21,191,"Pendleton County, KY",2013,"7,024     ","6,432     ",592     ,8.4     
CN2119300000000,21,193,"Perry County, KY",2013,"10,422     ","8,962     ","1,460     ",14.0     
CN2119500000000,21,195,"Pike County, KY",2013,"23,332     ","20,539     ","2,793     ",12.0     
CN2119700000000,21,197,"Powell County, KY",2013,"5,064     ","4,515     ",549     ,10.8     
CN2119900000000,21,199,"Pulaski County, KY",2013,"27,280     ","24,756     ","2,524     ",9.3     
CN2120100000000,21,201,"Robertson County, KY",2013,850     ,756     ,94     ,11.1     
CN2120300000000,21,203,"Rockcastle County, KY",2013,"7,095     ","6,432     ",663     ,9.3     
CN2120500000000,21,205,"Rowan County, KY",2013,"10,943     ","10,027     ",916     ,8.4     
CN2120700000000,21,207,"Russell County, KY",2013,"7,039     ","6,220     ",819     ,11.6     
CN2120900000000,21,209,"Scott County, KY",2013,"26,294     ","24,682     ","1,612     ",6.1     
CN2121100000000,21,211,"Shelby County, KY",2013,"22,649     ","21,263     ","1,386     ",6.1     
CN2121300000000,21,213,"Simpson County, KY",2013,"8,865     ","8,194     ",671     ,7.6     
CN2121500000000,21,215,"Spencer County, KY",2013,"9,353     ","8,745     ",608     ,6.5     
CN2121700000000,21,217,"Taylor County, KY",2013,"11,403     ","10,319     ","1,084     ",9.5     
CN2121900000000,21,219,"Todd County, KY",2013,"5,640     ","5,218     ",422     ,7.5     
CN2122100000000,21,221,"Trigg County, KY",2013,"6,054     ","5,504     ",550     ,9.1     
CN2122300000000,21,223,"Trimble County, KY",2013,"3,971     ","3,639     ",332     ,8.4     
CN2122500000000,21,225,"Union County, KY",2013,"6,865     ","6,332     ",533     ,7.8     
CN2122700000000,21,227,"Warren County, KY",2013,"60,548     ","56,356     ","4,192     ",6.9     
CN2122900000000,21,229,"Washington County, KY",2013,"6,148     ","5,719     ",429     ,7.0     
CN2123100000000,21,231,"Wayne County, KY",2013,"7,474     ","6,576     ",898     ,12.0     
CN2123300000000,21,233,"Webster County, KY",2013,"6,191     ","5,746     ",445     ,7.2     
CN2123500000000,21,235,"Whitley County, KY",2013,"13,872     ","12,390     ","1,482     ",10.7     
CN2123700000000,21,237,"Wolfe County, KY",2013,"2,114     ","1,812     ",302     ,14.3     
CN2123900000000,21,239,"Woodford County, KY",2013,"14,264     ","13,502     ",762     ,5.3     
CN2200100000000,22,001,"Acadia Parish, LA",2013,"26,409     ","24,830     ","1,579     ",6.0     
CN2200300000000,22,003,"Allen Parish, LA",2013,"8,822     ","8,155     ",667     ,7.6     
CN2200500000000,22,005,"Ascension Parish, LA",2013,"56,951     ","53,760     ","3,191     ",5.6     
CN2200700000000,22,007,"Assumption Parish, LA",2013,"9,949     ","9,121     ",828     ,8.3     
CN2200900000000,22,009,"Avoyelles Parish, LA",2013,"16,146     ","14,945     ","1,201     ",7.4     
CN2201100000000,22,011,"Beauregard Parish, LA",2013,"14,439     ","13,368     ","1,071     ",7.4     
CN2201300000000,22,013,"Bienville Parish, LA",2013,"5,983     ","5,467     ",516     ,8.6     
CN2201500000000,22,015,"Bossier Parish, LA",2013,"57,034     ","53,588     ","3,446     ",6.0     
CN2201700000000,22,017,"Caddo Parish, LA",2013,"111,263     ","102,464     ","8,799     ",7.9     
CN2201900000000,22,019,"Calcasieu Parish, LA",2013,"89,626     ","83,828     ","5,798     ",6.5     
CN2202100000000,22,021,"Caldwell Parish, LA",2013,"3,974     ","3,647     ",327     ,8.2     
CN2202300000000,22,023,"Cameron Parish, LA",2013,"3,323     ","3,145     ",178     ,5.4     
CN2202500000000,22,025,"Catahoula Parish, LA",2013,"3,918     ","3,587     ",331     ,8.4     
CN2202700000000,22,027,"Claiborne Parish, LA",2013,"6,560     ","6,067     ",493     ,7.5     
CN2202900000000,22,029,"Concordia Parish, LA",2013,"7,842     ","7,173     ",669     ,8.5     
CN2203100000000,22,031,"De Soto Parish, LA",2013,"11,048     ","10,067     ",981     ,8.9     
CN2203300000000,22,033,"East Baton Rouge Parish, LA",2013,"226,641     ","212,541     ","14,100     ",6.2     
CN2203500000000,22,035,"East Carroll Parish, LA",2013,"2,288     ","1,901     ",387     ,16.9     
CN2203700000000,22,037,"East Feliciana Parish, LA",2013,"7,980     ","7,428     ",552     ,6.9     
CN2203900000000,22,039,"Evangeline Parish, LA",2013,"12,898     ","12,021     ",877     ,6.8     
CN2204100000000,22,041,"Franklin Parish, LA",2013,"7,732     ","6,952     ",780     ,10.1     
CN2204300000000,22,043,"Grant Parish, LA",2013,"8,173     ","7,572     ",601     ,7.4     
CN2204500000000,22,045,"Iberia Parish, LA",2013,"32,381     ","30,285     ","2,096     ",6.5     
CN2204700000000,22,047,"Iberville Parish, LA",2013,"14,084     ","12,905     ","1,179     ",8.4     
CN2204900000000,22,049,"Jackson Parish, LA",2013,"6,946     ","6,486     ",460     ,6.6     
CN2205100000000,22,051,"Jefferson Parish, LA",2013,"214,277     ","200,797     ","13,480     ",6.3     
CN2205300000000,22,053,"Jefferson Davis Parish, LA",2013,"13,209     ","12,389     ",820     ,6.2     
CN2205500000000,22,055,"Lafayette Parish, LA",2013,"119,224     ","113,326     ","5,898     ",4.9     
CN2205700000000,22,057,"Lafourche Parish, LA",2013,"46,963     ","44,648     ","2,315     ",4.9     
CN2205900000000,22,059,"LaSalle Parish, LA",2013,"7,001     ","6,652     ",349     ,5.0     
CN2206100000000,22,061,"Lincoln Parish, LA",2013,"19,614     ","17,991     ","1,623     ",8.3     
CN2206300000000,22,063,"Livingston Parish, LA",2013,"64,262     ","60,494     ","3,768     ",5.9     
CN2206500000000,22,065,"Madison Parish, LA",2013,"3,979     ","3,540     ",439     ,11.0     
CN2206700000000,22,067,"Morehouse Parish, LA",2013,"11,172     ","9,786     ","1,386     ",12.4     
CN2206900000000,22,069,"Natchitoches Parish, LA",2013,"16,264     ","14,854     ","1,410     ",8.7     
CN2207100000000,22,071,"Orleans Parish, LA",2013,"174,056     ","161,193     ","12,863     ",7.4     
CN2207300000000,22,073,"Ouachita Parish, LA",2013,"71,206     ","66,042     ","5,164     ",7.3     
CN2207500000000,22,075,"Plaquemines Parish, LA",2013,"10,087     ","9,512     ",575     ,5.7     
CN2207700000000,22,077,"Pointe Coupee Parish, LA",2013,"9,942     ","9,184     ",758     ,7.6     
CN2207900000000,22,079,"Rapides Parish, LA",2013,"57,381     ","53,436     ","3,945     ",6.9     
CN2208100000000,22,081,"Red River Parish, LA",2013,"3,872     ","3,579     ",293     ,7.6     
CN2208300000000,22,083,"Richland Parish, LA",2013,"8,698     ","7,859     ",839     ,9.6     
CN2208500000000,22,085,"Sabine Parish, LA",2013,"9,249     ","8,624     ",625     ,6.8     
CN2208700000000,22,087,"St. Bernard Parish, LA",2013,"18,573     ","17,196     ","1,377     ",7.4     
CN2208900000000,22,089,"St. Charles Parish, LA",2013,"25,006     ","23,434     ","1,572     ",6.3     
CN2209100000000,22,091,"St. Helena Parish, LA",2013,"4,589     ","4,068     ",521     ,11.4     
CN2209300000000,22,093,"St. James Parish, LA",2013,"9,710     ","8,806     ",904     ,9.3     
CN2209500000000,22,095,"St. John the Baptist Parish, LA",2013,"20,160     ","18,413     ","1,747     ",8.7     
CN2209700000000,22,097,"St. Landry Parish, LA",2013,"33,732     ","31,092     ","2,640     ",7.8     
CN2209900000000,22,099,"St. Martin Parish, LA",2013,"24,375     ","22,936     ","1,439     ",5.9     
CN2210100000000,22,101,"St. Mary Parish, LA",2013,"25,093     ","23,439     ","1,654     ",6.6     
CN2210300000000,22,103,"St. Tammany Parish, LA",2013,"111,398     ","104,975     ","6,423     ",5.8     
CN2210500000000,22,105,"Tangipahoa Parish, LA",2013,"53,098     ","48,819     ","4,279     ",8.1     
CN2210700000000,22,107,"Tensas Parish, LA",2013,"1,777     ","1,610     ",167     ,9.4     
CN2210900000000,22,109,"Terrebonne Parish, LA",2013,"53,190     ","50,504     ","2,686     ",5.0     
CN2211100000000,22,111,"Union Parish, LA",2013,"9,193     ","8,474     ",719     ,7.8     
CN2211300000000,22,113,"Vermilion Parish, LA",2013,"26,191     ","24,722     ","1,469     ",5.6     
CN2211500000000,22,115,"Vernon Parish, LA",2013,"17,908     ","16,324     ","1,584     ",8.8     
CN2211700000000,22,117,"Washington Parish, LA",2013,"16,540     ","15,154     ","1,386     ",8.4     
CN2211900000000,22,119,"Webster Parish, LA",2013,"15,762     ","14,250     ","1,512     ",9.6     
CN2212100000000,22,121,"West Baton Rouge Parish, LA",2013,"12,331     ","11,572     ",759     ,6.2     
CN2212300000000,22,123,"West Carroll Parish, LA",2013,"4,266     ","3,723     ",543     ,12.7     
